"(197.33333333333334, 173.33333333333334, 167.66666666666666)","(186.83333333333334, 137.33333333333334, 147.33333333333334)"
"(228.33333333333334, 204.0, 210.0)","(183.33333333333334, 102.33333333333333, 123.33333333333333)"
"(220.33333333333334, 191.66666666666666, 172.0)","(209.16666666666666, 163.5, 158.0)"
"(162.33333333333334, 114.66666666666667, 106.66666666666667)","(118.33333333333333, 52.166666666666664, 48.833333333333336)"
"(196.0, 180.0, 168.33333333333334)","(192.66666666666666, 130.66666666666666, 119.83333333333333)"
"(238.0, 209.0, 202.0)","(223.5, 150.5, 158.5)"
"(225.33333333333334, 182.0, 157.66666666666666)","(211.5, 132.5, 131.83333333333334)"
"(209.66666666666666, 180.0, 160.66666666666666)","(201.0, 139.5, 134.33333333333334)"
"(210.33333333333334, 150.0, 112.33333333333333)","(171.33333333333334, 57.333333333333336, 29.833333333333332)"
"(198.33333333333334, 154.33333333333334, 138.0)","(187.33333333333334, 115.33333333333333, 117.5)"
"(248.33333333333334, 189.33333333333334, 160.33333333333334)","(220.5, 116.83333333333333, 111.83333333333333)"
"(207.33333333333334, 171.33333333333334, 156.66666666666666)","(179.83333333333334, 82.16666666666667, 86.66666666666667)"
"(192.0, 132.66666666666666, 117.33333333333333)","(157.5, 88.0, 78.5)"
"(215.66666666666666, 145.66666666666666, 129.33333333333334)","(200.0, 111.16666666666667, 104.83333333333333)"
"(215.0, 173.66666666666666, 161.66666666666666)","(215.0, 128.5, 177.5)"
"(244.66666666666666, 200.66666666666666, 195.66666666666666)","(219.83333333333334, 139.83333333333334, 143.66666666666666)"
"(217.66666666666666, 197.66666666666666, 188.66666666666666)","(203.0, 155.16666666666666, 165.33333333333334)"
"(248.33333333333334, 204.66666666666666, 183.66666666666666)","(217.16666666666666, 132.66666666666666, 127.5)"
"(234.33333333333334, 222.33333333333334, 226.0)","(183.0, 122.16666666666667, 142.16666666666666)"
"(226.0, 187.66666666666666, 168.0)","(226.16666666666666, 170.83333333333334, 171.5)"
"(231.66666666666666, 197.33333333333334, 189.0)","(204.83333333333334, 120.0, 125.5)"
"(220.66666666666666, 186.0, 175.0)","(213.83333333333334, 122.16666666666667, 137.0)"
"(230.0, 194.0, 185.33333333333334)","(207.5, 144.0, 151.66666666666666)"
"(218.33333333333334, 165.66666666666666, 145.33333333333334)","(212.83333333333334, 165.33333333333334, 163.0)"
"(167.66666666666666, 126.0, 116.33333333333333)","(164.16666666666666, 106.0, 109.16666666666667)"
"(251.33333333333334, 221.33333333333334, 229.66666666666666)","(246.16666666666666, 194.5, 209.83333333333334)"
"(222.33333333333334, 193.33333333333334, 175.0)","(214.33333333333334, 130.66666666666666, 153.0)"
"(236.0, 199.0, 201.0)","(235.33333333333334, 161.83333333333334, 169.33333333333334)"
"(207.33333333333334, 161.66666666666666, 143.33333333333334)","(215.66666666666666, 149.66666666666666, 160.5)"
"(218.33333333333334, 194.0, 182.0)","(171.16666666666666, 127.5, 125.66666666666667)"
"(228.0, 152.33333333333334, 124.66666666666667)","(215.0, 100.83333333333333, 99.83333333333333)"
"(201.33333333333334, 173.33333333333334, 169.33333333333334)","(199.66666666666666, 155.0, 170.16666666666666)"
"(243.0, 218.33333333333334, 221.66666666666666)","(221.66666666666666, 123.66666666666667, 169.0)"
"(227.33333333333334, 202.33333333333334, 200.33333333333334)","(201.83333333333334, 149.16666666666666, 158.83333333333334)"
"(211.66666666666666, 186.66666666666666, 179.33333333333334)","(195.83333333333334, 110.16666666666667, 125.5)"
"(226.66666666666666, 200.33333333333334, 206.66666666666666)","(207.16666666666666, 135.16666666666666, 155.5)"
"(217.0, 189.0, 186.0)","(189.0, 114.5, 131.16666666666666)"
"(200.0, 162.0, 145.66666666666666)","(201.33333333333334, 131.0, 131.16666666666666)"
"(237.33333333333334, 207.0, 197.0)","(207.83333333333334, 128.33333333333334, 143.5)"
"(222.33333333333334, 171.66666666666666, 142.0)","(190.16666666666666, 73.66666666666667, 69.83333333333333)"
"(219.0, 202.66666666666666, 214.33333333333334)","(219.83333333333334, 131.16666666666666, 179.0)"
"(229.33333333333334, 200.33333333333334, 186.66666666666666)","(239.66666666666666, 155.5, 159.5)"
"(221.0, 179.33333333333334, 178.0)","(183.33333333333334, 114.83333333333333, 126.83333333333333)"
"(218.66666666666666, 200.0, 192.0)","(181.66666666666666, 114.83333333333333, 123.83333333333333)"
"(244.33333333333334, 211.0, 188.0)","(229.33333333333334, 125.0, 138.83333333333334)"
"(217.66666666666666, 180.0, 145.66666666666666)","(200.66666666666666, 99.5, 72.5)"
"(231.0, 208.0, 213.33333333333334)","(199.66666666666666, 115.66666666666667, 131.66666666666666)"
"(221.33333333333334, 161.66666666666666, 147.33333333333334)","(180.5, 96.83333333333333, 93.5)"
"(221.66666666666666, 187.66666666666666, 171.66666666666666)","(187.16666666666666, 123.16666666666667, 118.33333333333333)"
"(243.0, 223.0, 222.66666666666666)","(227.83333333333334, 160.5, 178.66666666666666)"
"(191.33333333333334, 164.33333333333334, 149.33333333333334)","(162.5, 120.5, 117.66666666666667)"
"(242.0, 200.0, 192.33333333333334)","(244.0, 150.66666666666666, 173.5)"
"(168.66666666666666, 123.66666666666667, 108.66666666666667)","(145.66666666666666, 80.33333333333333, 87.16666666666667)"
"(224.0, 189.0, 176.66666666666666)","(180.0, 111.33333333333333, 112.16666666666667)"
"(232.33333333333334, 212.0, 214.33333333333334)","(215.66666666666666, 148.33333333333334, 170.83333333333334)"
"(205.33333333333334, 124.33333333333333, 75.33333333333333)","(189.83333333333334, 92.33333333333333, 63.0)"
"(219.0, 175.0, 147.33333333333334)","(168.5, 58.166666666666664, 47.333333333333336)"
"(241.33333333333334, 208.66666666666666, 195.66666666666666)","(186.33333333333334, 103.5, 101.16666666666667)"
"(226.66666666666666, 184.66666666666666, 171.0)","(207.83333333333334, 133.5, 147.16666666666666)"
"(192.66666666666666, 143.66666666666666, 138.0)","(186.5, 112.33333333333333, 127.16666666666667)"
"(226.0, 176.66666666666666, 159.33333333333334)","(201.5, 78.83333333333333, 113.0)"
"(216.66666666666666, 186.33333333333334, 190.66666666666666)","(187.83333333333334, 107.16666666666667, 124.83333333333333)"
"(239.33333333333334, 206.33333333333334, 190.0)","(197.16666666666666, 119.16666666666667, 108.16666666666667)"
"(205.66666666666666, 180.66666666666666, 157.33333333333334)","(177.0, 86.83333333333333, 114.16666666666667)"
"(237.0, 206.0, 197.33333333333334)","(230.83333333333334, 169.16666666666666, 166.66666666666666)"
"(224.0, 179.0, 158.66666666666666)","(209.16666666666666, 155.33333333333334, 150.66666666666666)"
"(196.66666666666666, 154.0, 140.66666666666666)","(159.16666666666666, 84.33333333333333, 80.0)"
"(229.0, 194.0, 184.66666666666666)","(214.0, 145.66666666666666, 146.83333333333334)"
"(222.33333333333334, 204.33333333333334, 194.0)","(204.0, 148.5, 168.5)"
"(229.33333333333334, 214.66666666666666, 217.0)","(227.0, 157.83333333333334, 184.0)"
"(193.0, 159.33333333333334, 149.33333333333334)","(201.66666666666666, 135.5, 160.5)"
"(226.66666666666666, 190.66666666666666, 176.66666666666666)","(166.5, 98.0, 115.66666666666667)"
"(231.33333333333334, 202.33333333333334, 190.0)","(216.66666666666666, 138.0, 154.0)"
"(238.0, 196.33333333333334, 182.0)","(228.0, 125.16666666666667, 146.33333333333334)"
"(207.0, 177.66666666666666, 166.66666666666666)","(182.16666666666666, 111.33333333333333, 122.33333333333333)"
"(233.0, 211.0, 203.33333333333334)","(219.5, 107.5, 131.83333333333334)"
"(196.66666666666666, 167.0, 156.33333333333334)","(212.16666666666666, 164.66666666666666, 165.16666666666666)"
"(214.66666666666666, 157.0, 137.66666666666666)","(198.83333333333334, 108.5, 127.33333333333333)"
"(223.66666666666666, 195.0, 194.33333333333334)","(228.33333333333334, 163.66666666666666, 167.0)"
"(204.33333333333334, 178.0, 163.33333333333334)","(198.83333333333334, 120.16666666666667, 126.83333333333333)"
"(206.0, 181.66666666666666, 175.66666666666666)","(210.66666666666666, 150.66666666666666, 151.16666666666666)"
"(228.0, 207.33333333333334, 200.66666666666666)","(220.83333333333334, 164.5, 169.0)"
"(249.0, 222.33333333333334, 203.33333333333334)","(235.5, 162.16666666666666, 172.5)"
"(218.66666666666666, 182.0, 163.66666666666666)","(181.0, 114.83333333333333, 113.83333333333333)"
"(237.0, 198.33333333333334, 184.66666666666666)","(224.0, 136.16666666666666, 148.16666666666666)"
"(192.33333333333334, 160.0, 142.33333333333334)","(184.16666666666666, 117.83333333333333, 119.66666666666667)"
"(232.66666666666666, 207.0, 184.66666666666666)","(227.83333333333334, 179.16666666666666, 179.0)"
"(219.66666666666666, 184.0, 169.0)","(185.83333333333334, 104.33333333333333, 105.16666666666667)"
"(217.0, 194.0, 188.0)","(203.33333333333334, 139.66666666666666, 173.83333333333334)"
"(196.66666666666666, 170.66666666666666, 169.33333333333334)","(204.66666666666666, 165.5, 180.5)"
"(217.33333333333334, 179.33333333333334, 167.33333333333334)","(210.33333333333334, 127.16666666666667, 124.16666666666667)"
"(214.0, 115.66666666666667, 42.666666666666664)","(227.83333333333334, 51.5, 35.833333333333336)"
"(231.33333333333334, 198.0, 192.0)","(221.83333333333334, 143.33333333333334, 153.5)"
"(222.66666666666666, 183.0, 173.0)","(233.5, 185.66666666666666, 197.16666666666666)"
"(243.0, 197.33333333333334, 168.0)","(204.66666666666666, 120.66666666666667, 108.0)"
"(208.0, 190.33333333333334, 184.33333333333334)","(184.16666666666666, 107.83333333333333, 147.0)"
"(210.0, 176.0, 160.66666666666666)","(209.83333333333334, 145.83333333333334, 140.66666666666666)"
"(212.33333333333334, 173.33333333333334, 157.0)","(195.33333333333334, 112.5, 131.5)"
"(246.33333333333334, 186.0, 162.0)","(245.0, 107.83333333333333, 99.0)"
"(191.33333333333334, 150.33333333333334, 141.66666666666666)","(218.5, 118.16666666666667, 116.5)"
"(222.66666666666666, 185.33333333333334, 131.33333333333334)","(211.83333333333334, 132.66666666666666, 104.5)"
"(210.66666666666666, 195.33333333333334, 178.0)","(206.33333333333334, 119.16666666666667, 143.33333333333334)"
"(229.33333333333334, 193.66666666666666, 175.0)","(228.66666666666666, 122.33333333333333, 161.83333333333334)"
"(204.0, 178.66666666666666, 176.66666666666666)","(188.16666666666666, 146.66666666666666, 153.66666666666666)"
"(231.66666666666666, 203.66666666666666, 195.33333333333334)","(193.83333333333334, 134.16666666666666, 135.66666666666666)"
"(237.33333333333334, 205.33333333333334, 200.0)","(209.66666666666666, 132.33333333333334, 139.83333333333334)"
"(212.66666666666666, 196.66666666666666, 185.33333333333334)","(216.5, 164.5, 165.5)"
"(172.0, 138.33333333333334, 129.0)","(189.83333333333334, 121.16666666666667, 130.5)"
"(199.66666666666666, 171.0, 172.0)","(190.33333333333334, 115.16666666666667, 143.5)"
"(216.33333333333334, 184.33333333333334, 181.0)","(201.66666666666666, 129.66666666666666, 166.33333333333334)"
"(227.33333333333334, 179.0, 159.33333333333334)","(221.5, 139.5, 155.83333333333334)"
"(218.0, 185.33333333333334, 162.0)","(209.83333333333334, 171.33333333333334, 156.0)"
"(232.0, 207.0, 212.0)","(206.5, 135.66666666666666, 160.16666666666666)"
"(229.0, 170.0, 129.0)","(221.83333333333334, 130.83333333333334, 117.83333333333333)"
"(251.33333333333334, 184.33333333333334, 149.33333333333334)","(247.83333333333334, 119.83333333333333, 101.0)"
"(236.0, 225.0, 216.66666666666666)","(205.0, 187.33333333333334, 173.16666666666666)"
"(218.66666666666666, 189.66666666666666, 180.0)","(199.66666666666666, 119.0, 115.5)"
"(167.0, 131.66666666666666, 123.66666666666667)","(225.66666666666666, 153.83333333333334, 176.16666666666666)"
"(210.66666666666666, 186.0, 165.66666666666666)","(183.33333333333334, 116.16666666666667, 122.66666666666667)"
"(215.33333333333334, 176.0, 157.33333333333334)","(206.5, 134.66666666666666, 151.66666666666666)"
"(202.66666666666666, 157.66666666666666, 138.0)","(189.0, 140.83333333333334, 141.0)"
"(217.66666666666666, 177.33333333333334, 163.66666666666666)","(229.33333333333334, 172.66666666666666, 190.5)"
"(249.66666666666666, 211.0, 201.33333333333334)","(242.0, 144.33333333333334, 175.33333333333334)"
"(234.66666666666666, 212.0, 205.66666666666666)","(190.83333333333334, 110.83333333333333, 90.66666666666667)"
"(233.33333333333334, 198.0, 194.66666666666666)","(214.83333333333334, 133.0, 153.83333333333334)"
"(221.33333333333334, 167.0, 135.33333333333334)","(215.83333333333334, 113.83333333333333, 119.16666666666667)"
"(202.66666666666666, 150.33333333333334, 128.66666666666666)","(199.83333333333334, 123.33333333333333, 124.0)"
"(240.66666666666666, 198.66666666666666, 164.66666666666666)","(224.33333333333334, 137.66666666666666, 160.33333333333334)"
"(213.33333333333334, 183.66666666666666, 184.66666666666666)","(206.83333333333334, 136.16666666666666, 176.16666666666666)"
"(228.33333333333334, 204.33333333333334, 201.33333333333334)","(218.83333333333334, 148.5, 169.0)"
"(229.0, 168.33333333333334, 117.66666666666667)","(241.66666666666666, 159.33333333333334, 99.66666666666667)"
"(211.33333333333334, 200.66666666666666, 194.0)","(165.5, 22.5, 51.833333333333336)"
"(223.0, 201.66666666666666, 208.0)","(207.0, 89.0, 154.0)"
"(219.66666666666666, 193.0, 176.0)","(208.33333333333334, 146.66666666666666, 161.66666666666666)"
"(154.0, 99.66666666666667, 75.0)","(109.33333333333333, 50.5, 45.333333333333336)"
"(178.0, 151.33333333333334, 140.33333333333334)","(145.83333333333334, 82.66666666666667, 84.66666666666667)"
"(207.0, 164.33333333333334, 153.66666666666666)","(161.33333333333334, 126.5, 133.0)"
"(241.0, 189.66666666666666, 165.33333333333334)","(226.5, 132.5, 143.0)"
"(233.66666666666666, 202.33333333333334, 198.33333333333334)","(212.16666666666666, 160.83333333333334, 168.0)"
"(218.33333333333334, 184.0, 172.66666666666666)","(191.0, 127.66666666666667, 116.33333333333333)"
"(191.33333333333334, 159.33333333333334, 148.33333333333334)","(197.16666666666666, 132.16666666666666, 140.16666666666666)"
"(224.66666666666666, 201.66666666666666, 203.33333333333334)","(201.66666666666666, 121.5, 138.83333333333334)"
"(209.66666666666666, 193.0, 183.66666666666666)","(185.83333333333334, 112.33333333333333, 133.16666666666666)"
"(185.0, 156.0, 153.66666666666666)","(169.0, 113.83333333333333, 130.5)"
"(221.33333333333334, 194.66666666666666, 180.33333333333334)","(208.0, 152.66666666666666, 147.0)"
"(249.0, 211.33333333333334, 204.0)","(232.83333333333334, 145.83333333333334, 170.0)"
"(206.0, 163.33333333333334, 162.0)","(172.0, 75.0, 87.16666666666667)"
"(222.66666666666666, 189.0, 180.0)","(196.16666666666666, 132.5, 139.5)"
"(238.0, 202.66666666666666, 181.66666666666666)","(214.0, 111.66666666666667, 107.66666666666667)"
"(209.0, 167.0, 135.66666666666666)","(213.0, 146.66666666666666, 156.33333333333334)"
"(241.66666666666666, 184.0, 145.0)","(210.16666666666666, 107.66666666666667, 98.16666666666667)"
"(234.33333333333334, 210.33333333333334, 219.0)","(217.5, 149.5, 166.16666666666666)"
"(215.66666666666666, 174.66666666666666, 160.66666666666666)","(156.0, 97.33333333333333, 96.66666666666667)"
"(147.33333333333334, 113.33333333333333, 105.66666666666667)","(197.0, 134.66666666666666, 153.33333333333334)"
"(208.0, 181.33333333333334, 171.66666666666666)","(183.0, 130.16666666666666, 124.0)"
"(228.66666666666666, 206.0, 201.66666666666666)","(208.5, 133.5, 149.83333333333334)"
"(199.0, 165.0, 163.0)","(187.66666666666666, 124.5, 133.16666666666666)"
"(225.0, 210.0, 204.0)","(206.5, 111.5, 94.33333333333333)"
"(231.0, 198.33333333333334, 199.0)","(230.66666666666666, 161.16666666666666, 176.83333333333334)"
"(194.33333333333334, 160.33333333333334, 148.0)","(205.5, 139.16666666666666, 143.66666666666666)"
"(205.33333333333334, 168.0, 150.0)","(202.66666666666666, 133.66666666666666, 133.66666666666666)"
"(198.33333333333334, 163.66666666666666, 158.0)","(182.5, 96.66666666666667, 103.0)"
"(172.33333333333334, 134.0, 118.33333333333333)","(149.83333333333334, 105.0, 40.833333333333336)"
"(221.33333333333334, 178.0, 160.0)","(216.5, 120.0, 127.0)"
"(220.66666666666666, 187.33333333333334, 189.33333333333334)","(211.33333333333334, 140.5, 164.5)"
"(229.0, 205.0, 210.0)","(232.66666666666666, 171.66666666666666, 187.16666666666666)"
"(220.66666666666666, 180.33333333333334, 166.0)","(214.33333333333334, 123.66666666666667, 146.0)"
"(225.0, 167.66666666666666, 175.33333333333334)","(226.16666666666666, 120.0, 150.33333333333334)"
"(220.33333333333334, 206.0, 199.66666666666666)","(219.66666666666666, 153.83333333333334, 180.66666666666666)"
"(155.66666666666666, 99.66666666666667, 73.0)","(143.33333333333334, 56.166666666666664, 47.833333333333336)"
"(241.0, 224.0, 234.0)","(217.66666666666666, 168.16666666666666, 197.83333333333334)"
"(236.33333333333334, 205.0, 190.33333333333334)","(220.33333333333334, 130.16666666666666, 139.83333333333334)"
"(254.0, 233.0, 235.66666666666666)","(240.0, 183.5, 204.0)"
"(213.66666666666666, 180.66666666666666, 186.66666666666666)","(200.33333333333334, 126.33333333333333, 137.83333333333334)"
"(235.33333333333334, 215.66666666666666, 217.0)","(204.33333333333334, 132.5, 140.83333333333334)"
"(217.66666666666666, 168.66666666666666, 150.33333333333334)","(181.83333333333334, 87.66666666666667, 86.5)"
"(226.33333333333334, 205.33333333333334, 199.33333333333334)","(203.5, 148.16666666666666, 154.5)"
"(211.0, 187.0, 182.33333333333334)","(197.0, 108.83333333333333, 126.66666666666667)"
"(236.0, 204.66666666666666, 192.33333333333334)","(213.83333333333334, 143.0, 148.5)"
"(243.33333333333334, 221.33333333333334, 210.33333333333334)","(244.16666666666666, 95.83333333333333, 85.5)"
"(208.33333333333334, 168.33333333333334, 150.66666666666666)","(184.66666666666666, 102.16666666666667, 105.5)"
"(230.66666666666666, 214.0, 216.33333333333334)","(222.83333333333334, 143.66666666666666, 166.33333333333334)"
"(220.0, 168.33333333333334, 149.0)","(203.5, 129.16666666666666, 128.83333333333334)"
"(225.0, 200.33333333333334, 186.33333333333334)","(216.16666666666666, 160.33333333333334, 163.5)"
"(227.33333333333334, 197.33333333333334, 191.66666666666666)","(209.66666666666666, 86.16666666666667, 91.16666666666667)"
"(201.0, 175.66666666666666, 170.66666666666666)","(198.83333333333334, 153.0, 166.33333333333334)"
"(231.33333333333334, 198.33333333333334, 165.0)","(235.0, 136.0, 142.0)"
"(202.0, 172.0, 159.66666666666666)","(196.5, 126.0, 128.5)"
"(236.66666666666666, 203.66666666666666, 158.66666666666666)","(218.5, 149.16666666666666, 135.5)"
"(200.33333333333334, 161.66666666666666, 149.0)","(189.16666666666666, 100.83333333333333, 111.5)"
"(213.66666666666666, 185.0, 183.0)","(203.83333333333334, 143.83333333333334, 157.83333333333334)"
"(219.33333333333334, 177.0, 164.66666666666666)","(204.0, 105.83333333333333, 114.83333333333333)"
"(220.0, 189.33333333333334, 197.33333333333334)","(221.5, 109.83333333333333, 158.33333333333334)"
"(223.66666666666666, 212.0, 209.33333333333334)","(214.83333333333334, 151.33333333333334, 168.83333333333334)"
"(228.66666666666666, 193.66666666666666, 179.0)","(216.66666666666666, 130.83333333333334, 152.83333333333334)"
"(196.33333333333334, 168.66666666666666, 164.66666666666666)","(173.83333333333334, 104.83333333333333, 111.83333333333333)"
"(213.66666666666666, 180.0, 166.0)","(210.0, 34.0, 39.666666666666664)"
"(217.66666666666666, 191.0, 193.33333333333334)","(215.66666666666666, 130.83333333333334, 154.5)"
"(218.33333333333334, 200.33333333333334, 204.33333333333334)","(185.0, 129.66666666666666, 156.66666666666666)"
"(243.66666666666666, 213.33333333333334, 191.66666666666666)","(229.66666666666666, 110.66666666666667, 125.33333333333333)"
"(207.66666666666666, 162.0, 146.66666666666666)","(191.83333333333334, 107.66666666666667, 128.33333333333334)"
"(200.33333333333334, 176.33333333333334, 159.0)","(170.83333333333334, 116.0, 120.5)"
"(230.33333333333334, 203.0, 191.66666666666666)","(226.33333333333334, 134.0, 168.66666666666666)"
"(218.0, 178.66666666666666, 161.33333333333334)","(208.16666666666666, 108.0, 89.33333333333333)"
"(219.0, 188.0, 171.33333333333334)","(196.16666666666666, 130.66666666666666, 119.83333333333333)"
"(213.66666666666666, 178.33333333333334, 166.33333333333334)","(215.0, 145.83333333333334, 167.16666666666666)"
"(218.33333333333334, 183.66666666666666, 180.0)","(196.33333333333334, 132.66666666666666, 137.16666666666666)"
"(168.0, 124.66666666666667, 116.66666666666667)","(166.83333333333334, 83.66666666666667, 83.83333333333333)"
"(235.66666666666666, 216.66666666666666, 218.66666666666666)","(208.83333333333334, 138.33333333333334, 157.83333333333334)"
"(196.0, 158.33333333333334, 141.66666666666666)","(188.5, 113.5, 112.83333333333333)"
"(200.66666666666666, 154.33333333333334, 143.0)","(168.66666666666666, 81.5, 90.16666666666667)"
"(217.33333333333334, 196.66666666666666, 200.0)","(208.16666666666666, 123.66666666666667, 140.5)"
"(220.0, 181.66666666666666, 176.0)","(200.66666666666666, 110.0, 108.33333333333333)"
"(228.33333333333334, 204.0, 194.33333333333334)","(214.0, 134.16666666666666, 146.33333333333334)"
"(220.66666666666666, 180.33333333333334, 170.66666666666666)","(230.33333333333334, 165.33333333333334, 186.83333333333334)"
"(206.66666666666666, 182.66666666666666, 179.0)","(194.16666666666666, 130.83333333333334, 152.5)"
"(192.0, 160.33333333333334, 150.33333333333334)","(179.5, 136.16666666666666, 143.5)"
"(240.66666666666666, 204.0, 186.33333333333334)","(221.0, 99.83333333333333, 123.66666666666667)"
"(156.33333333333334, 156.33333333333334, 156.33333333333334)","(104.5, 104.5, 104.5)"
"(241.66666666666666, 226.0, 220.66666666666666)","(218.66666666666666, 130.5, 136.16666666666666)"
"(236.33333333333334, 198.66666666666666, 181.66666666666666)","(215.0, 139.0, 148.5)"
"(241.0, 210.33333333333334, 186.0)","(222.83333333333334, 138.5, 118.83333333333333)"
